0,-0.019,0.258,0,0
0,-0.019,0.258,0,0
3.161012,-0.015,0.1,0,0
3.181012,-0.015,0.1,0.001,0
3.504122,-0.017,0.095,0.001,0
3.804122,-0.017,0.09,0.001,0
4.104122,-0.017,0.085,0.001,0
4.427232,-0.015,0.09,0.001,0
5.039115,-0.017,0.08,0.001,0
5.947079,-0.015,0.095,0.001,0
6.550072,-0.017,0.075,0.001,0
6.856013,-0.015,0.065,0.001,0
7.017568,-0.017,0.07,0.001,0
7.323509,-0.015,0.06,0.001,0
7.485064,-0.017,0.055,0.001,0
7.646619,-0.015,0.05,0.001,0
7.95256,-0.017,0.04,0.001,0
8.114115,-0.015,0.045,0.001,0
8.420056,-0.017,0.035,0.001,0
8.581611,-0.015,0.04,0.001,0
9.483609,-0.017,0.07,0.001,0
10.685483,-0.015,0.03,0.002,0
10.847038,-0.017,0.035,0.002,0
11.152979,-0.015,0.025,0.002,0
11.314534,-0.017,0.03,0.002,0
11.639033,-0.015,0.025,0.0015,0
11.808739,-0.017,0.023,0.0015,0
12.318739,-0.017,0.023,0.01,0
14.29783,-0.009,-0.009,0.01,0
14.461927,0,0,0.015,0
24.861927,0,0,0.002,0
25.031987,0,0,0.00484,0
25.189153,0.01,0.010004,0.00484,1
50.39,0.49,0.01,0.00484,1
75.58,0.49,0.49,0.00484,1
100.78,0.01,0.49,0.00484,1
125.98,0.01,0.01,0.00484,0
126.29,0.03,0.03,0.00484,1
149.39,0.03,0.47,0.00484,1
172.49,0.47,0.47,0.00484,1
195.58,0.47,0.03,0.00484,1
218.68,0.03,0.03,0.00484,0
218.98,0.03,0.03,0.00984,0
219.29,0.01,0.01,0.00984,1
225.59,0.49,0.01,0.00984,1
231.89,0.49,0.49,0.00984,1
238.19,0.01,0.49,0.00984,1
244.49,0.01,0.01,0.00984,0
244.8,0.03,0.03,0.00984,1
250.58,0.03,0.47,0.00984,1
256.35,0.47,0.47,0.00984,1
262.13,0.47,0.03,0.00984,1
267.9,0.03,0.03,0.00984,0
268.2,0.03,0.03,0.01484,0
268.51,0.01,0.01,0.01484,1
274.81,0.49,0.01,0.01484,1
281.11,0.49,0.49,0.01484,1
287.41,0.01,0.49,0.01484,1
293.71,0.01,0.01,0.01484,0
294.03,0.03,0.03,0.01484,1
299.8,0.03,0.47,0.01484,1
305.57,0.47,0.47,0.01484,1
311.35,0.47,0.03,0.01484,1
317.12,0.03,0.03,0.01484,0
317.42,0.03,0.03,0.01984,0
317.74,0.01,0.01,0.01984,1
324.04,0.49,0.01,0.01984,1
330.34,0.49,0.49,0.01984,1
336.63,0.01,0.49,0.01984,1
342.93,0.01,0.01,0.01984,0
343.25,0.03,0.03,0.01984,1
349.02,0.03,0.47,0.01984,1
354.8,0.47,0.47,0.01984,1
360.57,0.47,0.03,0.01984,1
366.34,0.03,0.03,0.01984,0
366.64,0.03,0.03,0.02484,0
366.96,0.01,0.01,0.02484,1
373.26,0.49,0.01,0.02484,1
379.56,0.49,0.49,0.02484,1
385.86,0.01,0.49,0.02484,1
392.16,0.01,0.01,0.02484,0
392.47,0.03,0.03,0.02484,1
398.24,0.03,0.47,0.02484,1
404.02,0.47,0.47,0.02484,1
409.79,0.47,0.03,0.02484,1
415.57,0.03,0.03,0.02484,0
415.87,0.03,0.03,0.02984,0
416.18,0.01,0.01,0.02984,1
422.48,0.49,0.01,0.02984,1
428.78,0.49,0.49,0.02984,1
435.08,0.01,0.49,0.02984,1
441.38,0.01,0.01,0.02984,0
441.69,0.03,0.03,0.02984,1
447.47,0.03,0.47,0.02984,1
453.24,0.47,0.47,0.02984,1
459.01,0.47,0.03,0.02984,1
464.79,0.03,0.03,0.02984,0
465.09,0.03,0.03,0.03484,0
465.4,0.01,0.01,0.03484,1
471.7,0.49,0.01,0.03484,1
478,0.49,0.49,0.03484,1
484.3,0.01,0.49,0.03484,1
490.6,0.01,0.01,0.03484,0
490.91,0.03,0.03,0.03484,1
496.69,0.03,0.47,0.03484,1
502.46,0.47,0.47,0.03484,1
508.24,0.47,0.03,0.03484,1
514.01,0.03,0.03,0.03484,0
514.31,0.03,0.03,0.03984,0
514.62,0.01,0.01,0.03984,1
520.92,0.49,0.01,0.03984,1
527.22,0.49,0.49,0.03984,1
533.52,0.01,0.49,0.03984,1
539.82,0.01,0.01,0.03984,0
540.14,0.03,0.03,0.03984,1
545.91,0.03,0.47,0.03984,1
551.68,0.47,0.47,0.03984,1
557.46,0.47,0.03,0.03984,1
563.23,0.03,0.03,0.03984,0
563.53,0.03,0.03,0.04484,0
563.85,0.01,0.01,0.04484,1
570.15,0.49,0.01,0.04484,1
576.44,0.49,0.49,0.04484,1
582.74,0.01,0.49,0.04484,1
589.04,0.01,0.01,0.04484,0
589.36,0.03,0.03,0.04484,1
595.13,0.03,0.47,0.04484,1
600.91,0.47,0.47,0.04484,1
606.68,0.47,0.03,0.04484,1
612.45,0.03,0.03,0.04484,0
612.75,0.03,0.03,0.04984,0
613.07,0.01,0.01,0.04984,1
619.37,0.49,0.01,0.04984,1
625.67,0.49,0.49,0.04984,1
631.97,0.01,0.49,0.04984,1
638.27,0.01,0.01,0.04984,0
638.58,0.03,0.03,0.04984,1
644.35,0.03,0.47,0.04984,1
650.13,0.47,0.47,0.04984,1
655.9,0.47,0.03,0.04984,1
661.68,0.03,0.03,0.04984,0
661.98,0.03,0.03,0.05484,0
662.29,0.01,0.01,0.05484,1
668.59,0.49,0.01,0.05484,1
674.89,0.49,0.49,0.05484,1
681.19,0.01,0.49,0.05484,1
687.49,0.01,0.01,0.05484,0
687.8,0.03,0.03,0.05484,1
693.58,0.03,0.47,0.05484,1
699.35,0.47,0.47,0.05484,1
705.12,0.47,0.03,0.05484,1
710.9,0.03,0.03,0.05484,0
711.2,0.03,0.03,0.05984,0
711.51,0.01,0.01,0.05984,1
717.81,0.49,0.01,0.05984,1
724.11,0.49,0.49,0.05984,1
730.41,0.01,0.49,0.05984,1
736.71,0.01,0.01,0.05984,0
737.02,0.03,0.03,0.05984,1
742.8,0.03,0.47,0.05984,1
748.57,0.47,0.47,0.05984,1
754.35,0.47,0.03,0.05984,1
760.12,0.03,0.03,0.05984,0
760.42,0.03,0.03,0.06484,0
760.73,0.01,0.01,0.06484,1
767.03,0.49,0.01,0.06484,1
773.33,0.49,0.49,0.06484,1
779.63,0.01,0.49,0.06484,1
785.93,0.01,0.01,0.06484,0
786.25,0.03,0.03,0.06484,1
792.02,0.03,0.47,0.06484,1
797.79,0.47,0.47,0.06484,1
803.57,0.47,0.03,0.06484,1
809.34,0.03,0.03,0.06484,0
809.64,0.03,0.03,0.06984,0
809.96,0.01,0.01,0.06984,1
816.26,0.49,0.01,0.06984,1
822.55,0.49,0.49,0.06984,1
828.85,0.01,0.49,0.06984,1
835.15,0.01,0.01,0.06984,0
835.47,0.03,0.03,0.06984,1
841.24,0.03,0.47,0.06984,1
847.02,0.47,0.47,0.06984,1
852.79,0.47,0.03,0.06984,1
858.56,0.03,0.03,0.06984,0
858.86,0.03,0.03,0.07484,0
859.18,0.01,0.01,0.07484,1
865.48,0.49,0.01,0.07484,1
871.78,0.49,0.49,0.07484,1
878.08,0.01,0.49,0.07484,1
884.37,0.01,0.01,0.07484,0
884.69,0.03,0.03,0.07484,1
890.46,0.03,0.47,0.07484,1
896.24,0.47,0.47,0.07484,1
902.01,0.47,0.03,0.07484,1
907.79,0.03,0.03,0.07484,0
908.09,0.03,0.03,0.07984,0
908.4,0.01,0.01,0.07984,1
914.7,0.49,0.01,0.07984,1
921,0.49,0.49,0.07984,1
927.3,0.01,0.49,0.07984,1
933.6,0.01,0.01,0.07984,0
933.91,0.03,0.03,0.07984,1
